,year,agency_code,county,career_cluster,num_concentrators
3035,2017,790378,Rockingham,AAVC,15
3036,2017,790378,Rockingham,AGNR,24
3037,2017,790378,Rockingham,ARCH,11
3038,2017,790378,Rockingham,BMA,16
3039,2017,790378,Rockingham,HLTH,33
3040,2017,790378,Rockingham,HOSP,15
3041,2017,790378,Rockingham,HUMA,4
3042,2017,790378,Rockingham,INFO,15
3043,2017,790378,Rockingham,LAW,19
3044,2017,790378,Rockingham,MANU,25
3045,2017,790378,Rockingham,MRKT,11
3046,2017,790378,Rockingham,STEM,4
3047,2017,790378,Rockingham,TRAN,20
3048,2017,790379,Rockingham,MANU,1
3049,2017,790392,Rockingham,AGNR,1
3050,2017,800308,Rowan,AGNR,3
3051,2017,800340,Rowan,AAVC,2
3052,2017,800340,Rowan,AGNR,102
3053,2017,800340,Rowan,ARCH,50
3054,2017,800340,Rowan,HLTH,25
3055,2017,800340,Rowan,HOSP,78
3056,2017,800340,Rowan,HUMA,2
3057,2017,800340,Rowan,INFO,23
3058,2017,800340,Rowan,MANU,6
3059,2017,800340,Rowan,TRAN,2
3060,2017,800361,Rowan,AGNR,40
3061,2017,800361,Rowan,ARCH,43
3062,2017,800361,Rowan,HLTH,27
3063,2017,800361,Rowan,HOSP,16
3064,2017,800361,Rowan,HUMA,4
3065,2017,800361,Rowan,INFO,2
3066,2017,800361,Rowan,LAW,1
3067,2017,800361,Rowan,MANU,16
3068,2017,800361,Rowan,TRAN,1
3069,2017,800376,Rowan,AAVC,7
3070,2017,800376,Rowan,AGNR,14
3071,2017,800376,Rowan,HLTH,21
3072,2017,800376,Rowan,HOSP,22
3073,2017,800376,Rowan,HUMA,1
3074,2017,800376,Rowan,INFO,5
3075,2017,800376,Rowan,MANU,21
3076,2017,800396,Rowan,AGNR,24
3077,2017,800396,Rowan,ARCH,18
3078,2017,800396,Rowan,HLTH,18
3079,2017,800396,Rowan,HOSP,31
3080,2017,800396,Rowan,HUMA,2
3081,2017,800396,Rowan,INFO,6
3082,2017,800400,Rowan,AAVC,3
3083,2017,800400,Rowan,AGNR,42
3084,2017,800400,Rowan,ARCH,20
3085,2017,800400,Rowan,HLTH,39
3086,2017,800400,Rowan,HOSP,31
3087,2017,800400,Rowan,HUMA,2
3088,2017,800400,Rowan,INFO,3
3089,2017,800400,Rowan,MANU,2
3090,2017,800400,Rowan,STEM,4
3091,2017,800400,Rowan,TRAN,7
3092,2017,800408,Rowan,AAVC,25
3093,2017,800408,Rowan,AGNR,103
3094,2017,800408,Rowan,ARCH,16
3095,2017,800408,Rowan,BMA,12
3096,2017,800408,Rowan,HLTH,6
3097,2017,800408,Rowan,HOSP,24
3098,2017,800408,Rowan,MANU,47
3099,2017,800408,Rowan,MRKT,4
3100,2017,810324,Rutherford,AAVC,28
3101,2017,810324,Rutherford,AGNR,67
3102,2017,810324,Rutherford,ARCH,26
3103,2017,810324,Rutherford,HLTH,16
3104,2017,810324,Rutherford,HOSP,28
3105,2017,810324,Rutherford,HUMA,2
3106,2017,810324,Rutherford,INFO,13
3107,2017,810324,Rutherford,LAW,31
3108,2017,810324,Rutherford,MANU,32
3109,2017,810324,Rutherford,STEM,13
3110,2017,810340,Rutherford,AGNR,167
3111,2017,810340,Rutherford,ARCH,59
3112,2017,810340,Rutherford,BMA,38
3113,2017,810340,Rutherford,FINA,3
3114,2017,810340,Rutherford,HLTH,22
3115,2017,810340,Rutherford,HOSP,72
3116,2017,810340,Rutherford,HUMA,2
3117,2017,810340,Rutherford,INFO,29
3118,2017,810340,Rutherford,LAW,16
3119,2017,810340,Rutherford,MANU,8
3120,2017,810340,Rutherford,STEM,42
3121,2017,810340,Rutherford,TRAN,20
3122,2017,810384,Rutherford,AGNR,61
3123,2017,810384,Rutherford,ARCH,17
3124,2017,810384,Rutherford,BMA,13
3125,2017,810384,Rutherford,FINA,5
3126,2017,810384,Rutherford,HLTH,19
3127,2017,810384,Rutherford,HOSP,24
3128,2017,810384,Rutherford,HUMA,11
3129,2017,810384,Rutherford,INFO,8
3130,2017,810384,Rutherford,LAW,9
3131,2017,810384,Rutherford,STEM,1
3132,2017,810384,Rutherford,TRAN,14
3133,2017,810386,Rutherford,MANU,1
3134,2017,820324,Sampson,ARCH,2
3135,2017,820324,Sampson,BMA,2
3136,2017,820324,Sampson,INFO,2
3137,2017,820324,Sampson,LAW,2
3138,2017,820324,Sampson,MANU,2
3139,2017,820348,Sampson,AGNR,75
3140,2017,820348,Sampson,BMA,43
3141,2017,820348,Sampson,HLTH,42
3142,2017,820348,Sampson,HOSP,23
3143,2017,820348,Sampson,HUMA,7
3144,2017,820348,Sampson,INFO,11
3145,2017,820348,Sampson,LAW,2
3146,2017,820348,Sampson,MANU,2
3147,2017,820348,Sampson,MRKT,2
3148,2017,820348,Sampson,STEM,19
3149,2017,820349,Sampson,AGNR,83
3150,2017,820349,Sampson,ARCH,37
3151,2017,820349,Sampson,BMA,23
3152,2017,820349,Sampson,HOSP,26
3153,2017,820349,Sampson,INFO,18
3154,2017,820352,Sampson,AGNR,121
3155,2017,820352,Sampson,BMA,105
3156,2017,820352,Sampson,FINA,3
3157,2017,820352,Sampson,HOSP,92
3158,2017,820352,Sampson,INFO,63
3159,2017,820352,Sampson,MRKT,76
3160,2017,820352,Sampson,STEM,53
3161,2017,820352,Sampson,TRAN,35
3162,2017,820388,Sampson,AAVC,12
3163,2017,820388,Sampson,AGNR,82
3164,2017,820388,Sampson,ARCH,3
3165,2017,820388,Sampson,BMA,8
3166,2017,820388,Sampson,FINA,8
3167,2017,820388,Sampson,HOSP,38
3168,2017,820388,Sampson,HUMA,19
3169,2017,820388,Sampson,INFO,14
3170,2017,820388,Sampson,MRKT,7
3171,2017,820388,Sampson,STEM,19
3172,2017,821308,Clinton,AGNR,68
3173,2017,821308,Clinton,ARCH,3
3174,2017,821308,Clinton,BMA,8
3175,2017,821308,Clinton,HLTH,32
3176,2017,821308,Clinton,HOSP,36
3177,2017,821308,Clinton,INFO,9
3178,2017,821308,Clinton,LAW,1
3179,2017,821308,Clinton,MANU,3
3180,2017,821308,Clinton,STEM,6
3181,2017,830316,Scotland,ARCH,1
3182,2017,830343,Scotland,AAVC,168
3183,2017,830343,Scotland,AGNR,21
3184,2017,830343,Scotland,ARCH,20
3185,2017,830343,Scotland,BMA,32
3186,2017,830343,Scotland,FINA,31
3187,2017,830343,Scotland,HLTH,154
3188,2017,830343,Scotland,HOSP,39
3189,2017,830343,Scotland,INFO,6
3190,2017,830343,Scotland,MANU,18
3191,2017,830343,Scotland,MRKT,15
3192,2017,830343,Scotland,STEM,9
3193,2017,840302,Stanly,AAVC,69
3194,2017,840302,Stanly,AGNR,206
3195,2017,840302,Stanly,BMA,21
3196,2017,840302,Stanly,FINA,2
3197,2017,840302,Stanly,HLTH,74
3198,2017,840302,Stanly,HOSP,79
3199,2017,840302,Stanly,INFO,68
3200,2017,840302,Stanly,MANU,23
3201,2017,840332,Stanly,AAVC,24
3202,2017,840332,Stanly,AGNR,151
3203,2017,840332,Stanly,ARCH,40
3204,2017,840332,Stanly,BMA,2
3205,2017,840332,Stanly,FINA,1
3206,2017,840332,Stanly,HLTH,32
3207,2017,840332,Stanly,HOSP,27
3208,2017,840332,Stanly,HUMA,5
3209,2017,840332,Stanly,INFO,11
3210,2017,840332,Stanly,MANU,33
3211,2017,840356,Stanly,AAVC,1
3212,2017,840356,Stanly,AGNR,14
3213,2017,840356,Stanly,ARCH,83
3214,2017,840356,Stanly,BMA,3
3215,2017,840356,Stanly,HLTH,10
3216,2017,840356,Stanly,HOSP,2
3217,2017,840356,Stanly,MANU,16
3218,2017,840356,Stanly,STEM,6
3219,2017,840361,Stanly,AAVC,61
3220,2017,840361,Stanly,BMA,61
3221,2017,840361,Stanly,HLTH,61
3222,2017,840361,Stanly,MANU,124
3223,2017,840361,Stanly,STEM,61
3224,2017,840368,Stanly,AGNR,47
3225,2017,840368,Stanly,ARCH,74
3226,2017,840368,Stanly,BMA,10
3227,2017,840368,Stanly,FINA,14
3228,2017,840368,Stanly,HLTH,22
3229,2017,840368,Stanly,HOSP,25
3230,2017,840368,Stanly,HUMA,5
3231,2017,840368,Stanly,INFO,18
3232,2017,840368,Stanly,MANU,59
3233,2017,840368,Stanly,STEM,12
3234,2017,840368,Stanly,TRAN,27
3235,2017,840370,Stanly,HOSP,1
3236,2017,84B000,Charter,ARCH,44
3237,2017,850324,Stokes,AAVC,1
3238,2017,850324,Stokes,AGNR,1
3239,2017,850324,Stokes,BMA,2
3240,2017,850324,Stokes,MRKT,3
3241,2017,850332,Stokes,AAVC,7
3242,2017,850332,Stokes,AGNR,53
3243,2017,850332,Stokes,ARCH,26
3244,2017,850332,Stokes,BMA,5
3245,2017,850332,Stokes,HLTH,33
3246,2017,850332,Stokes,HOSP,22
3247,2017,850332,Stokes,INFO,9
3248,2017,850332,Stokes,LAW,2
3249,2017,850332,Stokes,MANU,5
3250,2017,850332,Stokes,MRKT,1
3251,2017,850332,Stokes,STEM,30
3252,2017,850332,Stokes,TRAN,23
3253,2017,850352,Stokes,AGNR,23
3254,2017,850352,Stokes,ARCH,19
3255,2017,850352,Stokes,BMA,2
3256,2017,850352,Stokes,HLTH,22
3257,2017,850352,Stokes,HOSP,12
3258,2017,850352,Stokes,INFO,8
3259,2017,850352,Stokes,MRKT,2
3260,2017,850352,Stokes,TRAN,15
3261,2017,850358,Stokes,AAVC,20
3262,2017,850358,Stokes,AGNR,39
3263,2017,850358,Stokes,ARCH,20
3264,2017,850358,Stokes,HLTH,32
3265,2017,850358,Stokes,HOSP,26
3266,2017,850358,Stokes,INFO,6
3267,2017,850358,Stokes,LAW,1
3268,2017,850358,Stokes,MRKT,11
3269,2017,850358,Stokes,STEM,5
3270,2017,850358,Stokes,TRAN,16
3271,2017,850360,Stokes,TRAN,1
3272,2017,860316,Surry,AAVC,13
3273,2017,860316,Surry,AGNR,55
3274,2017,860316,Surry,ARCH,40
3275,2017,860316,Surry,BMA,22
3276,2017,860316,Surry,HLTH,43
3277,2017,860316,Surry,HOSP,28
3278,2017,860316,Surry,HUMA,5
3279,2017,860316,Surry,INFO,15
3280,2017,860316,Surry,MANU,10
3281,2017,860316,Surry,MRKT,6
3282,2017,860316,Surry,STEM,3
3283,2017,860316,Surry,TRAN,7
3284,2017,860336,Surry,AGNR,114
3285,2017,860336,Surry,ARCH,83
3286,2017,860336,Surry,BMA,77
3287,2017,860336,Surry,HLTH,34
3288,2017,860336,Surry,HOSP,70
3289,2017,860336,Surry,HUMA,13
3290,2017,860336,Surry,INFO,3
3291,2017,860336,Surry,LAW,2
3292,2017,860336,Surry,MANU,23
3293,2017,860336,Surry,MRKT,58
3294,2017,860336,Surry,STEM,34
3295,2017,860336,Surry,TRAN,7
3296,2017,860352,Surry,AAVC,9
3297,2017,860352,Surry,AGNR,74
3298,2017,860352,Surry,ARCH,29
3299,2017,860352,Surry,BMA,20
3300,2017,860352,Surry,HLTH,25
3301,2017,860352,Surry,HOSP,69
3302,2017,860352,Surry,HUMA,15
3303,2017,860352,Surry,INFO,9
3304,2017,860352,Surry,LAW,3
3305,2017,860352,Surry,MANU,9
3306,2017,860352,Surry,MRKT,8
3307,2017,860352,Surry,STEM,1
3308,2017,860352,Surry,TRAN,7
3309,2017,860354,Surry,BMA,1
3310,2017,860354,Surry,FINA,2
3311,2017,860354,Surry,HLTH,1
3312,2017,860354,Surry,LAW,3
3313,2017,860354,Surry,STEM,1
3314,2017,861308,Elkin,AGNR,55
3315,2017,861308,Elkin,ARCH,27
3316,2017,861308,Elkin,BMA,21
3317,2017,861308,Elkin,HLTH,4
3318,2017,861308,Elkin,HOSP,38
3319,2017,861308,Elkin,MANU,1
3320,2017,861308,Elkin,MRKT,15
3321,2017,861308,Elkin,STEM,33
3322,2017,862312,Mount,AGNR,8
3323,2017,862312,Mount,ARCH,8
3324,2017,862312,Mount,BMA,7
3325,2017,862312,Mount,HLTH,86
3326,2017,862312,Mount,HOSP,4
3327,2017,862312,Mount,INFO,5
3328,2017,862312,Mount,LAW,4
3329,2017,862312,Mount,MANU,13
3330,2017,862312,Mount,MRKT,5
3331,2017,862312,Mount,STEM,16
3332,2017,870314,Swain,AAVC,5
3333,2017,870314,Swain,AGNR,32
3334,2017,870314,Swain,ARCH,24
3335,2017,870314,Swain,HLTH,23
3336,2017,870314,Swain,HOSP,7
3337,2017,870314,Swain,INFO,4
3338,2017,870314,Swain,MANU,16
3339,2017,870314,Swain,STEM,20
3340,2017,870314,Swain,TRAN,6
3341,2017,880308,Transylvania,AAVC,23
3342,2017,880308,Transylvania,AGNR,62
3343,2017,880308,Transylvania,ARCH,30
3344,2017,880308,Transylvania,BMA,29
3345,2017,880308,Transylvania,FINA,3
3346,2017,880308,Transylvania,HLTH,23
3347,2017,880308,Transylvania,HOSP,52
3348,2017,880308,Transylvania,INFO,18
3349,2017,880308,Transylvania,LAW,2
3350,2017,880308,Transylvania,MANU,12
3351,2017,880308,Transylvania,MRKT,22
3352,2017,880308,Transylvania,STEM,16
3353,2017,880308,Transylvania,TRAN,7
3354,2017,880320,Transylvania,AAVC,2
3355,2017,880320,Transylvania,ARCH,2
3356,2017,880320,Transylvania,HOSP,8
3357,2017,880320,Transylvania,MRKT,2
3358,2017,880320,Transylvania,TRAN,5
3359,2017,880328,Transylvania,AAVC,6
3360,2017,880328,Transylvania,AGNR,37
3361,2017,880328,Transylvania,ARCH,138
3362,2017,880328,Transylvania,BMA,13
3363,2017,880328,Transylvania,HLTH,11
3364,2017,880328,Transylvania,HOSP,8
3365,2017,880328,Transylvania,INFO,19
3366,2017,880328,Transylvania,MANU,14
3367,2017,880328,Transylvania,MRKT,13
3368,2017,880328,Transylvania,TRAN,187
3369,2017,890304,Tyrrell,AGNR,144
3370,2017,890304,Tyrrell,ARCH,1
3371,2017,890304,Tyrrell,INFO,63
3372,2017,890304,Tyrrell,MANU,2
3373,2017,900311,Union,AAVC,15
3374,2017,900311,Union,AGNR,34
3375,2017,900311,Union,ARCH,2
3376,2017,900311,Union,BMA,16
3377,2017,900311,Union,HLTH,6
3378,2017,900311,Union,HOSP,26
3379,2017,900311,Union,INFO,58
3380,2017,900311,Union,LAW,2
3381,2017,900311,Union,MANU,8
3382,2017,900311,Union,MRKT,2
3383,2017,900316,Union,AGNR,38
3384,2017,900316,Union,ARCH,32
3385,2017,900316,Union,BMA,1
3386,2017,900316,Union,HLTH,16
3387,2017,900316,Union,HOSP,12
3388,2017,900316,Union,HUMA,7
3389,2017,900316,Union,INFO,3
3390,2017,900316,Union,MANU,9
3391,2017,900316,Union,STEM,18
3392,2017,900336,Union,AAVC,2
3393,2017,900336,Union,AGNR,80
3394,2017,900336,Union,ARCH,90
3395,2017,900336,Union,BMA,3
3396,2017,900336,Union,HLTH,16
3397,2017,900336,Union,HOSP,74
3398,2017,900336,Union,HUMA,5
3399,2017,900336,Union,INFO,16
3400,2017,900336,Union,MANU,9
3401,2017,900336,Union,MRKT,2
3402,2017,900342,Union,AGNR,16
3403,2017,900342,Union,ARCH,23
3404,2017,900342,Union,HLTH,19
3405,2017,900342,Union,HOSP,54
3406,2017,900342,Union,HUMA,2
3407,2017,900342,Union,INFO,32
3408,2017,900342,Union,TRAN,1
3409,2017,900344,Union,AGNR,39
3410,2017,900344,Union,ARCH,14
3411,2017,900344,Union,FINA,2
3412,2017,900344,Union,HLTH,9
3413,2017,900344,Union,HOSP,18
3414,2017,900344,Union,INFO,19
3415,2017,900344,Union,LAW,8
3416,2017,900348,Union,AAVC,62
3417,2017,900348,Union,AGNR,84
3418,2017,900348,Union,ARCH,1
3419,2017,900348,Union,BMA,1
3420,2017,900348,Union,HLTH,203
3421,2017,900348,Union,HOSP,71
3422,2017,900348,Union,HUMA,1
3423,2017,900348,Union,INFO,95
3424,2017,900348,Union,LAW,8
3425,2017,900348,Union,MANU,2
3426,2017,900360,Union,AGNR,36
3427,2017,900360,Union,ARCH,24
3428,2017,900360,Union,BMA,12
3429,2017,900360,Union,HLTH,12
3430,2017,900360,Union,HOSP,33
3431,2017,900360,Union,HUMA,1
3432,2017,900360,Union,INFO,16
3433,2017,900360,Union,LAW,3
3434,2017,900360,Union,MRKT,7
3435,2017,900360,Union,TRAN,4
3436,2017,900366,Union,AAVC,28
3437,2017,900366,Union,HLTH,54
3438,2017,900366,Union,INFO,50
3439,2017,900366,Union,MANU,2
3440,2017,900366,Union,STEM,39
3441,2017,900366,Union,TRAN,17
3442,2017,900377,Union,AGNR,15
3443,2017,900377,Union,BMA,24
3444,2017,900377,Union,FINA,19
3445,2017,900377,Union,HLTH,11
3446,2017,900377,Union,HOSP,35
3447,2017,900377,Union,INFO,46
3448,2017,900377,Union,LAW,3
3449,2017,900377,Union,MRKT,6
3450,2017,900377,Union,STEM,13
3451,2017,900393,Union,AAVC,12
3452,2017,900393,Union,AGNR,10
3453,2017,900393,Union,BMA,14
3454,2017,900393,Union,FINA,17
3455,2017,900393,Union,HOSP,40
3456,2017,900393,Union,HUMA,1
3457,2017,900393,Union,INFO,44
3458,2017,900393,Union,MANU,12
3459,2017,900393,Union,MRKT,12
3460,2017,90A000,Charter,AAVC,3
3461,2017,90A000,Charter,LAW,3
3462,2017,90A000,Charter,MANU,3
3463,2017,910364,,AGNR,60
3464,2017,910364,,ARCH,18
3465,2017,910364,,HLTH,23
3466,2017,910364,,HOSP,45
3467,2017,910364,,HUMA,5
3468,2017,910368,Vance,AGNR,1
3469,2017,910368,Vance,HOSP,1
3470,2017,910370,Vance,AGNR,7
3471,2017,910370,Vance,ARCH,1
3472,2017,910370,Vance,HLTH,3
3473,2017,910370,Vance,HOSP,15
3474,2017,910370,Vance,HUMA,10
3475,2017,910370,Vance,INFO,5
3476,2017,910370,Vance,MRKT,2
3477,2017,910370,Vance,STEM,3
3478,2017,910370,Vance,TRAN,6
3479,2017,920316,Wake,AAVC,14
3480,2017,920316,Wake,AGNR,16
3481,2017,920316,Wake,ARCH,103
3482,2017,920316,Wake,BMA,25
3483,2017,920316,Wake,FINA,3
3484,2017,920316,Wake,HLTH,26
3485,2017,920316,Wake,HOSP,92
3486,2017,920316,Wake,INFO,500
3487,2017,920316,Wake,MANU,10
3488,2017,920316,Wake,MRKT,12
3489,2017,920316,Wake,TRAN,2
3490,2017,920318,Wake,AAVC,46
3491,2017,920318,Wake,AGNR,16
3492,2017,920318,Wake,ARCH,30
3493,2017,920318,Wake,BMA,33
3494,2017,920318,Wake,FINA,8
3495,2017,920318,Wake,HLTH,30
3496,2017,920318,Wake,HOSP,22
3497,2017,920318,Wake,HUMA,3
3498,2017,920318,Wake,INFO,36
3499,2017,920318,Wake,LAW,4
3500,2017,920318,Wake,MANU,23
3501,2017,920318,Wake,MRKT,12
3502,2017,920318,Wake,STEM,16
3503,2017,920324,Wake,AAVC,1
3504,2017,920324,Wake,AGNR,1
3505,2017,920324,Wake,HOSP,2
3506,2017,920324,Wake,STEM,1
3507,2017,920348,Wake,AAVC,54
3508,2017,920348,Wake,ARCH,16
3509,2017,920348,Wake,BMA,10
3510,2017,920348,Wake,HLTH,2
3511,2017,920348,Wake,HOSP,33
3512,2017,920348,Wake,HUMA,18
3513,2017,920348,Wake,INFO,11
3514,2017,920348,Wake,MANU,36
3515,2017,920348,Wake,MRKT,4
3516,2017,920348,Wake,STEM,4
3517,2017,920348,Wake,TRAN,2
3518,2017,920368,Wake,AAVC,68
3519,2017,920368,Wake,AGNR,38
3520,2017,920368,Wake,ARCH,34
3521,2017,920368,Wake,BMA,16
3522,2017,920368,Wake,HLTH,11
3523,2017,920368,Wake,HOSP,54
3524,2017,920368,Wake,HUMA,13
3525,2017,920368,Wake,INFO,42
3526,2017,920368,Wake,MANU,7
3527,2017,920368,Wake,MRKT,3
3528,2017,920368,Wake,STEM,17
3529,2017,920411,Wake,AAVC,56
3530,2017,920411,Wake,AGNR,45
3531,2017,920411,Wake,ARCH,10
3532,2017,920411,Wake,BMA,11
3533,2017,920411,Wake,FINA,12
3534,2017,920411,Wake,HLTH,40
3535,2017,920411,Wake,HOSP,30
3536,2017,920411,Wake,HUMA,5
3537,2017,920411,Wake,INFO,7
3538,2017,920411,Wake,MRKT,10
3539,2017,920411,Wake,STEM,16
3540,2017,920411,Wake,TRAN,14
3541,2017,920412,Wake,AAVC,28
3542,2017,920412,Wake,AGNR,33
3543,2017,920412,Wake,ARCH,2
3544,2017,920412,Wake,BMA,12
3545,2017,920412,Wake,HLTH,64
3546,2017,920412,Wake,HOSP,41
3547,2017,920412,Wake,HUMA,2
3548,2017,920412,Wake,INFO,5
3549,2017,920412,Wake,MANU,4
3550,2017,920412,Wake,MRKT,4
3551,2017,920412,Wake,STEM,12
3552,2017,920412,Wake,TRAN,7
3553,2017,920428,Wake,AAVC,58
3554,2017,920428,Wake,AGNR,25
3555,2017,920428,Wake,ARCH,2
3556,2017,920428,Wake,BMA,28
3557,2017,920428,Wake,HLTH,11
3558,2017,920428,Wake,HOSP,26
3559,2017,920428,Wake,HUMA,13
3560,2017,920428,Wake,INFO,33
3561,2017,920428,Wake,LAW,21
3562,2017,920428,Wake,MANU,12
3563,2017,920428,Wake,MRKT,26
3564,2017,920428,Wake,STEM,3
3565,2017,920436,Wake,AAVC,33
3566,2017,920436,Wake,AGNR,2
3567,2017,920436,Wake,ARCH,36
3568,2017,920436,Wake,BMA,27
3569,2017,920436,Wake,FINA,17
3570,2017,920436,Wake,HLTH,23
3571,2017,920436,Wake,HOSP,9
3572,2017,920436,Wake,HUMA,18
3573,2017,920436,Wake,INFO,45
3574,2017,920436,Wake,LAW,38
3575,2017,920436,Wake,MANU,2
3576,2017,920436,Wake,MRKT,3
3577,2017,920436,Wake,STEM,48
3578,2017,920436,Wake,TRAN,38
3579,2017,920441,Wake,AAVC,21
3580,2017,920441,Wake,AGNR,17
3581,2017,920441,Wake,ARCH,6
3582,2017,920441,Wake,BMA,78
3583,2017,920441,Wake,HLTH,14
3584,2017,920441,Wake,HOSP,88
3585,2017,920441,Wake,HUMA,1
3586,2017,920441,Wake,INFO,86
3587,2017,920441,Wake,MANU,26
3588,2017,920441,Wake,MRKT,14
3589,2017,920441,Wake,STEM,1
3590,2017,920445,Wake,AAVC,48
3591,2017,920445,Wake,AGNR,39
3592,2017,920445,Wake,ARCH,37
3593,2017,920445,Wake,BMA,25
3594,2017,920445,Wake,FINA,2
3595,2017,920445,Wake,HLTH,17
3596,2017,920445,Wake,HOSP,27
3597,2017,920445,Wake,INFO,34
3598,2017,920445,Wake,MANU,4
3599,2017,920445,Wake,MRKT,11
3600,2017,920445,Wake,STEM,45
3601,2017,920455,Wake,AAVC,44
3602,2017,920455,Wake,AGNR,43
3603,2017,920455,Wake,ARCH,37
3604,2017,920455,Wake,BMA,35
3605,2017,920455,Wake,HLTH,4
3606,2017,920455,Wake,HOSP,60
3607,2017,920455,Wake,HUMA,2
3608,2017,920455,Wake,INFO,22
3609,2017,920455,Wake,MRKT,31
3610,2017,920455,Wake,STEM,43
3611,2017,920466,Wake,AAVC,44
3612,2017,920466,Wake,AGNR,42
3613,2017,920466,Wake,ARCH,12
3614,2017,920466,Wake,BMA,18
3615,2017,920466,Wake,FINA,11
3616,2017,920466,Wake,HOSP,22
3617,2017,920466,Wake,HUMA,13
3618,2017,920466,Wake,INFO,26
3619,2017,920466,Wake,LAW,2
3620,2017,920466,Wake,MANU,9
3621,2017,920466,Wake,STEM,22
3622,2017,920473,Wake,AAVC,79
3623,2017,920473,Wake,AGNR,17
3624,2017,920473,Wake,ARCH,23
3625,2017,920473,Wake,BMA,16
3626,2017,920473,Wake,HOSP,43
3627,2017,920473,Wake,HUMA,2
3628,2017,920473,Wake,INFO,14
3629,2017,920473,Wake,MANU,29
3630,2017,920473,Wake,MRKT,3
3631,2017,920473,Wake,STEM,15
3632,2017,920495,Wake,AAVC,104
3633,2017,920495,Wake,AGNR,26
3634,2017,920495,Wake,ARCH,8
3635,2017,920495,Wake,BMA,38
3636,2017,920495,Wake,HOSP,31
3637,2017,920495,Wake,LAW,12
3638,2017,920495,Wake,MRKT,6
3639,2017,920495,Wake,STEM,84
3640,2017,920500,Wake,AAVC,70
3641,2017,920500,Wake,AGNR,46
3642,2017,920500,Wake,ARCH,52
3643,2017,920500,Wake,BMA,72
3644,2017,920500,Wake,HLTH,7
3645,2017,920500,Wake,HOSP,84
3646,2017,920500,Wake,HUMA,1
3647,2017,920500,Wake,INFO,32
3648,2017,920500,Wake,MANU,16
3649,2017,920500,Wake,MRKT,42
3650,2017,920500,Wake,STEM,21
3651,2017,920500,Wake,TRAN,11
3652,2017,920526,Wake,AAVC,137
3653,2017,920526,Wake,AGNR,38
3654,2017,920526,Wake,ARCH,22
3655,2017,920526,Wake,BMA,205
3656,2017,920526,Wake,FINA,31
3657,2017,920526,Wake,HOSP,97
3658,2017,920526,Wake,HUMA,1
3659,2017,920526,Wake,INFO,155
3660,2017,920526,Wake,MANU,20
3661,2017,920526,Wake,MRKT,64
3662,2017,920526,Wake,STEM,46
3663,2017,920528,Wake,AGNR,3
3664,2017,920528,Wake,BMA,1
3665,2017,920528,Wake,HOSP,3
3666,2017,920546,Wake,AAVC,46
3667,2017,920546,Wake,AGNR,47
3668,2017,920546,Wake,ARCH,58
3669,2017,920546,Wake,BMA,36
3670,2017,920546,Wake,FINA,6
3671,2017,920546,Wake,HLTH,23
3672,2017,920546,Wake,HOSP,61
3673,2017,920546,Wake,HUMA,4
3674,2017,920546,Wake,INFO,4
3675,2017,920546,Wake,MRKT,29
3676,2017,920546,Wake,STEM,20
3677,2017,920552,Wake,AAVC,16
3678,2017,920552,Wake,AGNR,4
3679,2017,920552,Wake,ARCH,18
3680,2017,920552,Wake,BMA,9
3681,2017,920552,Wake,FINA,3
3682,2017,920552,Wake,HLTH,1
3683,2017,920552,Wake,HOSP,22
3684,2017,920552,Wake,HUMA,4
3685,2017,920552,Wake,INFO,4
3686,2017,920552,Wake,MANU,5
3687,2017,920552,Wake,STEM,9
3688,2017,920562,Wake,AAVC,40
3689,2017,920562,Wake,AGNR,3
3690,2017,920562,Wake,ARCH,6
3691,2017,920562,Wake,BMA,14
3692,2017,920562,Wake,FINA,2
3693,2017,920562,Wake,HLTH,2
3694,2017,920562,Wake,HOSP,13
3695,2017,920562,Wake,HUMA,16
3696,2017,920562,Wake,INFO,20
3697,2017,920562,Wake,MANU,38
3698,2017,920562,Wake,MRKT,17
3699,2017,920562,Wake,STEM,35
3700,2017,920581,Wake,AAVC,1
3701,2017,920581,Wake,AGNR,2
3702,2017,920581,Wake,ARCH,21
3703,2017,920581,Wake,BMA,18
3704,2017,920581,Wake,FINA,3
3705,2017,920581,Wake,HLTH,17
3706,2017,920581,Wake,HUMA,16
3707,2017,920581,Wake,MANU,10
3708,2017,920581,Wake,MRKT,8
3709,2017,920581,Wake,STEM,10
3710,2017,920583,Wake,HLTH,1
3711,2017,920585,Wake,BMA,10
3712,2017,920585,Wake,INFO,2
3713,2017,920585,Wake,MRKT,8
3714,2017,920586,Wake,BMA,16
3715,2017,920586,Wake,MRKT,16
3716,2017,920588,Wake,AAVC,8
3717,2017,920588,Wake,AGNR,41
3718,2017,920588,Wake,ARCH,13
3719,2017,920588,Wake,HLTH,17
3720,2017,920588,Wake,HOSP,27
3721,2017,920588,Wake,HUMA,6
3722,2017,920588,Wake,INFO,5
3723,2017,920588,Wake,STEM,11
3724,2017,920588,Wake,TRAN,3
3725,2017,920595,Wake,AAVC,63
3726,2017,920595,Wake,AGNR,64
3727,2017,920595,Wake,ARCH,31
3728,2017,920595,Wake,BMA,18
3729,2017,920595,Wake,HOSP,54
3730,2017,920595,Wake,HUMA,2
3731,2017,920595,Wake,INFO,19
3732,2017,920595,Wake,MANU,17
3733,2017,920595,Wake,MRKT,9
